year,ahe,bachelor,female,age
1998,11.05769,0,0,30
1998,19.23077,1,0,31
1998,11.84066,1,0,29
1998,18.46154,1,0,32
1998,8.333333,1,1,31
1998,8.173077,0,0,26
1998,26.92308,1,0,31
1998,21.63461,0,0,26
1998,8.041958,0,1,29
1998,5.687981,0,1,33
1998,14.17004,1,1,34
1998,17.30769,0,0,34
1998,5.25,0,0,30
1998,6.593407,0,1,26
1998,8.01282,0,0,30
1998,11.73971,0,0,30
1998,15.48077,0,0,27
1998,12.5,0,0,29
1998,8.334135,0,0,30
1998,9.230769,0,0,27
1998,12.01923,0,0,28
1998,7.846154,0,0,26
1998,9.245563,0,0,27
1998,5.769231,0,0,30
1998,9.40171,0,0,34
1998,7.692307,0,0,30
1998,5.555555,0,1,28
1998,21.57692,1,0,33
1998,19.23077,0,1,33
1998,11.53846,0,0,26
1998,15.38461,0,0,25
1998,9.62104,1,0,31
1998,7.692307,1,0,26
1998,14.42308,0,0,27
1998,26.18462,1,0,31
1998,19.71154,1,0,32
1998,28.84615,1,1,31
1998,12.5,0,1,34
1998,30.38461,1,0,34
1998,17.30769,0,1,34
1998,7.211538,1,0,33
1998,16,0,1,28
1998,14.42308,1,0,29
1998,14.89511,1,1,29
1998,15.38461,0,0,28
1998,16,1,1,34
1998,11.53846,0,0,28
1998,13.46154,0,1,33
1998,9.523809,0,0,26
1998,7.169231,1,1,25
1998,11.53846,1,1,25
1998,5.197505,0,0,30
1998,14.42308,0,1,30
1998,15,0,0,34
1998,16.82692,1,1,31
1998,12.98077,1,0,30
1998,14.42308,1,0,33
1998,7.692307,0,1,27
1998,21.63461,0,1,33
1998,12.69231,0,0,29
1998,8.800699,0,0,34
1998,12.01923,1,0,25
1998,23.07692,1,1,28
1998,14.90385,1,1,28
1998,9.615385,0,0,25
1998,23.44808,1,1,27
1998,6.643357,1,1,28
1998,12.5,0,0,25
1998,9.134615,0,0,27
1998,19.80769,0,1,26
1998,13.78205,0,0,29
1998,21.15385,1,1,28
1998,10.52885,0,1,34
1998,18.98148,0,0,30
1998,16.82692,0,0,34
1998,15.59829,1,0,28
1998,13.33333,1,1,29
1998,8.953462,1,0,34
1998,11.55096,0,0,34
1998,12.5,1,0,28
1998,5.244755,0,0,26
1998,13.02083,1,1,34
1998,11.76923,0,0,28
1998,7.08502,0,1,31
1998,15.04615,1,0,26
1998,23.07692,1,0,30
1998,9.985208,1,1,33
1998,16.55983,0,0,33
1998,24.03846,0,0,30
1998,16.82692,1,0,30
1998,10.57692,1,1,30
1998,9.6875,0,1,34
1998,11.53846,0,1,26
1998,10,1,0,25
1998,12.98077,1,1,26
1998,12.96959,1,0,34
1998,15.38461,0,0,32
1998,7.030769,0,0,27
1998,15.86539,0,0,29
1998,10.57692,1,1,30
1998,6.875,0,0,33
1998,8.076923,1,1,32
1998,10.98901,1,1,34
1998,12.82051,1,0,33
1998,10.625,0,0,34
1998,4.038462,0,0,28
1998,19.23077,0,0,27
1998,12.11539,0,0,27
1998,7.5,0,1,28
1998,5.646635,0,1,31
1998,11.26394,0,1,29
1998,6.153846,0,1,32
1998,6,1,0,32
1998,11.44689,0,0,31
1998,8.173077,0,0,32
1998,9.615385,1,0,25
1998,3.846154,0,0,33
1998,11.6,0,0,33
1998,8.461538,0,0,33
1998,9.365385,0,0,34
1998,10.83916,1,0,31
1998,18.75,1,0,34
1998,10.57692,0,1,32
1998,11.69872,1,0,27
1998,6.25,0,1,32
1998,16.82692,1,0,30
1998,2.604167,0,0,28
1998,6.923077,1,1,26
1998,6.043956,1,1,32
1998,11.53846,0,1,27
1998,9.134615,0,1,29
1998,15.86539,0,0,27
1998,9.807693,0,0,33
1998,10.84813,1,1,31
1998,45.67308,1,0,32
1998,8.173077,0,1,26
1998,24.35897,1,0,28
1998,15,0,1,32
1998,10,1,1,34
1998,9.615385,1,0,26
1998,10,0,0,30
1998,10,0,0,34
1998,11.18881,1,0,33
1998,24.03846,1,1,30
1998,10.3022,1,0,25
1998,33.91608,0,0,30
1998,31.65064,1,0,33
1998,8.01282,1,1,31
1998,21.63461,1,0,34
1998,5.769231,1,0,29
1998,10.25641,1,1,30
1998,5.288462,0,1,26
1998,12.23776,0,0,29
1998,8.333333,0,0,34
1998,12.25961,0,1,26
1998,10,1,1,30
1998,8.814102,1,1,28
1998,12.82051,0,0,29
1998,18.26923,1,1,32
1998,26.44231,1,0,34
1998,15.86539,1,1,32
1998,9,0,0,28
1998,6.923077,0,0,25
1998,21.36752,1,0,31
1998,25,1,1,27
1998,7.529412,0,0,29
1998,19.23077,0,0,29
1998,8.653846,0,0,26
1998,19.23077,0,1,26
1998,17.17019,1,0,33
1998,19.23077,1,1,27
1998,21.36752,1,0,32
1998,15.38461,1,1,30
1998,7.307693,0,0,32
1998,7.211538,1,0,34
1998,14.02244,0,1,29
1998,8.653846,0,0,29
1998,10.22115,0,0,27
1998,10,0,0,26
1998,6.346154,0,1,31
1998,12.23776,0,0,33
1998,9.6,0,0,29
1998,12.01971,1,0,26
1998,6.25,0,1,28
1998,18.07692,1,0,26
1998,9.134615,0,1,32
1998,6,0,0,31
1998,14.90385,0,0,33
1998,19.23077,1,0,28
1998,11.53846,0,0,26
1998,12.55102,1,1,25
1998,9.615385,0,0,29
1998,16.34615,1,1,32
1998,9.615385,0,1,31
1998,23.07692,1,1,30
1998,9,0,0,29
1998,12.98077,1,1,27
1998,9.615385,1,1,31
1998,13.46154,1,1,28
1998,33.2532,0,0,31
1998,6.25,0,0,27
1998,7.750961,0,1,33
1998,31.25,1,0,33
1998,21.63461,1,0,30
1998,7.692307,0,1,34
1998,9.615385,0,0,26
1998,6.730769,0,0,27
1998,13.46154,0,1,32
1998,8.974359,1,1,27
1998,15.38461,1,1,32
1998,3.485577,0,1,28
1998,5,0,1,31
1998,9.913462,0,0,32
1998,6.5,0,1,32
1998,16.82692,0,0,26
1998,11.11111,0,1,27
1998,5.531798,0,1,25
1998,11.15385,0,0,27
1998,9.230769,1,1,31
1998,12.5,1,0,30
1998,7.211538,0,0,27
1998,12.98077,0,1,34
1998,6.5,0,0,30
1998,14.42308,0,1,30
1998,15.86539,0,1,34
1998,7.211538,0,0,25
1998,34.61538,1,1,26
1998,24.03846,1,0,32
1998,11.25,0,0,25
1998,9.796807,0,0,25
1998,6.944445,0,0,31
1998,7.692307,0,0,30
1998,15.38461,1,1,30
1998,12.5,0,0,26
1998,15.38461,1,0,30
1998,29.32692,1,0,30
1998,19.23077,1,1,31
1998,8.814102,1,0,32
1998,14.42308,1,1,25
1998,14.42308,1,0,28
1998,19.23077,1,1,34
1998,18.31502,1,1,29
1998,22.11539,0,1,33
1998,4.807693,1,1,29
1998,19.23077,0,0,29
1998,12.98077,0,1,33
1998,13.48029,0,1,33
1998,15.38461,1,0,31
1998,16.82692,1,1,32
1998,12.82051,1,0,30
1998,11.875,1,1,27
1998,14.90385,0,0,34
1998,10.57692,0,1,33
1998,19.23077,1,1,26
1998,6.25,0,1,25
1998,6.730769,0,1,28
1998,20.67308,1,1,32
1998,8.376068,0,0,34
1998,13.94231,1,1,28
1998,15.38461,1,0,28
1998,4.901961,1,1,34
1998,21.63461,1,1,30
1998,16.82692,0,1,34
1998,9.523809,0,1,27
1998,7.5,0,0,30
1998,10.48951,0,0,31
1998,11.05769,1,0,26
1998,25.48077,1,1,28
1998,18.15476,1,0,33
1998,11.53846,1,0,34
1998,13.46154,1,1,27
1998,7.142857,0,1,28
1998,6.25,0,0,31
1998,7.451923,0,1,32
1998,6.730769,0,0,27
1998,18.26923,1,1,25
1998,5.5,0,0,29
1998,8.076923,0,1,29
1998,11,0,0,28
1998,2.884615,0,0,26
1998,14.42308,1,1,33
1998,9.94695,1,1,30
1998,14.31624,0,1,34
1998,12.01923,1,1,27
1998,13.46154,1,1,27
1998,15.86539,1,1,29
1998,22.30769,1,0,30
1998,17.3047,1,0,29
1998,24.3007,1,1,30
1998,10.57692,0,1,34
1998,7.211538,1,0,34
1998,10,0,0,33
1998,26.92308,1,1,25
1998,24.35897,1,0,34
1998,28.46154,1,0,29
1998,19.71154,1,1,34
1998,13.84615,1,0,25
1998,11.00385,0,0,26
1998,32.05128,1,0,31
1998,8.278846,0,0,34
1998,13.66397,1,1,27
1998,21.15385,1,0,30
1998,12.98077,0,0,26
1998,8.173077,0,0,25
1998,10.86539,0,1,28
1998,16.5,0,0,28
1998,13.46154,0,0,27
1998,4.807693,0,1,32
1998,3.333333,1,1,33
1998,16.34615,1,1,25
1998,18.41244,1,1,33
1998,11.05769,1,1,25
1998,9.615385,0,0,27
1998,8.333333,0,1,29
1998,17.30769,1,0,31
1998,5.769231,0,0,27
1998,26.49573,1,0,26
1998,14.42308,1,0,28
1998,14.61539,1,1,31
1998,18.46154,1,0,31
1998,9.134615,1,1,31
1998,17.78846,0,0,29
1998,12.01923,0,1,27
1998,19.23077,0,0,28
1998,19.23077,1,1,29
1998,7.938461,0,0,34
1998,26.92308,1,0,25
1998,9.230769,0,1,31
1998,11.53846,0,1,33
1998,6.25,0,0,29
1998,22.64957,0,0,31
1998,7.5,0,0,32
1998,8.076923,0,0,32
1998,14.42308,1,1,29
1998,19.23077,1,0,33
1998,10.25641,1,1,33
1998,7.692307,0,1,34
1998,15.03496,0,0,30
1998,14.18269,1,1,25
1998,14.95726,1,1,34
1998,12.41987,1,1,29
1998,13.46154,1,0,28
1998,18.84615,1,0,26
1998,15.45455,0,1,32
1998,11.53846,0,0,34
1998,7.383333,0,1,32
1998,18.26923,1,0,30
1998,10.19231,1,0,29
1998,11.11111,1,1,29
1998,3.205128,0,0,27
1998,9.230769,0,0,27
1998,9.615385,0,1,29
1998,5.913462,0,1,28
1998,12.42604,0,0,33
1998,22.59615,0,0,28
1998,28.0976,1,1,30
1998,16.6,0,0,32
1998,14.68333,0,0,27
1998,38.94231,1,0,34
1998,5.769231,0,1,28
1998,8.653846,0,0,29
1998,34.61538,1,0,33
1998,24.03846,0,0,33
1998,15.90913,1,0,28
1998,6.730769,0,1,25
1998,12.01923,0,0,26
1998,12.82051,0,0,33
1998,7.692307,0,0,34
1998,7.692307,0,1,29
1998,24.78633,1,0,30
1998,15.38461,0,0,30
1998,33.56643,1,1,34
1998,8.603239,0,1,32
1998,5.516706,0,1,28
1998,12.45192,0,0,25
1998,10.57692,0,1,34
1998,9.230769,0,0,28
1998,7.403846,0,1,26
1998,12.01923,0,0,29
1998,8.888889,0,0,31
1998,10,0,1,30
1998,6,0,0,25
1998,36.05769,1,0,32
1998,7,0,0,25
1998,6.111111,0,1,27
1998,8.413462,0,0,28
1998,10.09615,0,1,28
1998,14.95726,0,0,26
1998,13.125,0,0,30
1998,9.615385,0,0,28
1998,8.269231,1,0,34
1998,6.971154,1,1,33
1998,12.17308,0,0,31
1998,11.25,0,0,33
1998,12.11539,0,0,33
1998,8.241758,0,0,34
1998,13.46154,1,1,29
1998,4.807693,0,1,26
1998,11.53846,0,0,30
1998,20.19231,1,0,34
1998,10.35503,1,0,26
1998,12.01923,1,1,28
1998,7.692307,1,1,31
1998,10.95385,1,1,31
1998,14.42308,0,1,32
1998,10.09615,0,0,34
1998,8.653846,0,1,27
1998,7.291667,0,1,34
1998,13.24176,1,1,30
1998,7.5,0,1,33
1998,12.98077,0,0,26
1998,21.15385,0,0,30
1998,5.3125,1,1,31
1998,22.59615,1,0,28
1998,23.55769,1,1,28
1998,6.410256,0,0,26
1998,3.645833,1,1,30
1998,14.42308,0,0,33
1998,31.73077,1,0,31
1998,16,0,0,30
1998,15.86539,0,0,31
1998,9.134615,0,1,25
1998,2.604167,0,0,30
1998,5.288462,0,1,26
1998,7.211538,0,0,34
1998,11.05769,1,0,26
1998,8.613782,0,0,32
1998,8.038462,0,0,33
1998,2.95858,0,1,30
1998,28.84615,0,0,33
1998,6.410256,0,1,33
1998,26.44231,0,0,29
1998,19.23077,1,0,32
1998,15.38461,0,0,31
1998,11.53846,1,0,29
1998,16.82692,0,0,34
1998,13.46154,0,1,33
1998,8.173077,0,0,34
1998,9.134615,1,1,26
1998,8.119658,0,0,29
1998,8.990385,0,0,28
1998,18.26923,0,0,26
1998,8.653846,0,0,32
1998,21.15385,0,0,32
1998,10.09615,0,1,29
1998,11.95426,0,0,25
1998,22.11539,1,0,25
1998,8.724556,1,1,32
1998,5.494505,0,0,34
1998,8.241758,1,1,28
1998,18.35664,0,0,33
1998,19.23077,0,0,33
1998,14.42308,0,0,30
1998,14.42308,1,0,34
1998,8.835759,0,1,25
1998,3.267974,0,0,32
1998,12.01923,0,0,32
1998,8.823529,0,1,32
1998,7,0,0,27
1998,2.604167,0,1,27
1998,13.07692,0,0,25
1998,10,0,1,31
1998,13.94231,0,0,30
1998,8.97,0,0,26
1998,14.42308,0,0,29
1998,8.173077,0,1,27
1998,32.14077,1,0,30
1998,24.75961,1,0,31
1998,5.982906,1,1,25
1998,5.769231,0,1,28
1998,11.53846,0,1,32
1998,6.25,0,0,32
1998,7.692307,0,0,28
1998,16.10018,0,0,29
1998,10.57692,1,0,31
1998,10.60897,1,1,28
1998,5,0,0,33
1998,14.7585,1,1,34
1998,7.211538,0,0,27
1998,4.086538,0,1,33
1998,13.60225,1,0,27
1998,21.18365,1,1,30
1998,9.675,0,0,32
1998,10,0,0,30
1998,9.615385,1,1,28
1998,14.95726,0,0,33
1998,16.82692,1,1,33
1998,6.923077,1,0,33
1998,12.88889,0,0,34
1998,6.593407,1,0,30
1998,11.88034,0,0,29
1998,21.05769,0,0,31
1998,19.79167,0,0,28
1998,12.01923,0,1,33
1998,4.326923,0,1,27
1998,6.293706,0,0,28
1998,17.78846,0,0,29
1998,4.357298,1,0,34
1998,8.119658,1,1,33
1998,5.985043,1,0,25
1998,5.608974,1,1,33
1998,11.90192,1,1,30
1998,3.605769,0,1,26
1998,12.74039,1,0,29
1998,8.173077,1,1,26
1998,12.01923,1,0,30
1998,8.01282,0,0,27
1998,5.769231,0,1,34
1998,13.67521,0,0,27
1998,18.13811,1,0,32
1998,23.07692,1,0,28
1998,12.01923,1,1,31
1998,12.01923,0,1,25
1998,16.15385,1,0,27
1998,10.41667,0,1,25
1998,16.14583,1,0,28
1998,11.53846,0,1,32
1998,23.55769,1,0,32
1998,6.961538,0,0,31
1998,12.94118,1,1,31
1998,19.8718,1,0,27
1998,19.55128,1,0,26
1998,14.42308,0,0,31
1998,22.59615,1,1,28
1998,18.07692,1,0,29
1998,11.05769,0,1,31
1998,5.128205,0,0,27
1998,10.92657,0,0,25
1998,23.93162,1,0,26
1998,11.91827,0,1,31
1998,24.51923,0,0,26
1998,17.94872,1,0,30
1998,10.57692,1,1,25
1998,8.173077,0,1,25
1998,21.57692,1,0,27
1998,12.01923,0,1,28
1998,12.19471,1,0,31
1998,14.7,1,0,28
1998,15.38461,1,1,31
1998,8.333333,0,0,27
1998,11.29808,0,0,31
1998,13.67521,1,1,25
1998,9.214744,0,0,30
1998,8.213141,0,0,28
1998,10.03205,1,0,31
1998,15.38461,0,0,30
1998,9.89011,0,1,32
1998,10.20408,0,1,28
1998,13.28671,1,0,28
1998,12.82051,1,0,34
1998,13.75,0,0,34
1998,7.211538,0,0,34
1998,6,0,1,28
1998,14.15625,0,0,31
1998,13.07692,1,0,27
1998,8.461538,0,0,28
1998,8.653846,0,1,31
1998,7.721611,1,0,29
1998,11.18881,0,0,33
1998,27.88461,0,0,25
1998,17.78846,0,1,29
1998,9.695513,0,1,34
1998,13.9149,0,0,33
1998,5.673077,0,1,29
1998,10.38461,0,0,32
1998,19.23077,0,0,27
1998,10.75,0,0,28
1998,12.5,0,1,30
1998,9.40171,0,0,29
1998,24.47552,0,0,25
1998,9.615385,0,0,33
1998,5.769231,0,1,33
1998,6.009615,0,0,29
1998,5.384615,1,1,28
1998,5.384615,1,0,27
1998,10.57692,0,1,25
1998,9.134615,1,0,29
1998,17.30769,1,0,33
1998,18.26923,1,1,32
1998,14.52991,0,0,30
1998,8.547009,0,1,30
1998,5.813953,0,0,25
1998,6.235827,0,0,25
1998,10,0,1,28
1998,5.288462,0,0,34
1998,14.42308,0,0,29
1998,13.67521,0,1,32
1998,9.134615,0,0,33
1998,5.608974,1,1,27
1998,17.78846,1,0,29
1998,5.494505,0,1,34
1998,6.730769,0,1,25
1998,7.855449,0,0,28
1998,8.119658,0,0,32
1998,3.516484,1,0,32
1998,12.2449,0,0,30
1998,16.66667,1,0,31
1998,40.86538,0,1,28
1998,14.81538,0,0,28
1998,12.5,0,0,26
1998,10.68376,1,1,27
1998,8.854167,0,1,32
1998,12.59615,1,1,30
1998,12.64957,1,0,32
1998,14.42308,0,0,28
1998,6.134615,0,0,29
1998,9.615385,0,1,29
1998,3.846154,1,1,28
1998,9.375,1,0,27
1998,9.759615,0,0,31
1998,7.692307,1,1,27
1998,24.03846,0,0,34
1998,11.05769,0,1,28
1998,9.214744,0,0,33
1998,9.230769,0,0,26
1998,4.807693,0,0,34
1998,9.5,0,0,30
1998,16.82692,1,0,27
1998,15.38461,1,0,32
1998,5.769231,1,0,30
1998,4.421769,0,1,25
1998,8.173077,0,1,29
1998,7.352941,0,1,27
1998,8.533334,1,1,29
1998,4.895105,0,0,25
1998,8.653846,0,0,30
1998,5.769231,0,0,28
1998,20.39216,0,0,27
1998,14.42308,1,0,30
1998,7.211538,0,1,30
1998,14.42308,1,1,28
1998,7.795918,1,1,28
1998,9.380863,0,1,33
1998,14.42308,0,1,34
1998,14,1,1,29
1998,5.048077,0,1,34
1998,33.65385,1,0,28
1998,11.90476,0,0,28
1998,5.528846,0,0,33
1998,7.211538,0,1,26
1998,9.134615,0,1,34
1998,12.57211,1,1,32
1998,11.08885,1,0,33
1998,14.2998,0,1,30
1998,8.846154,1,1,28
1998,9.615385,0,1,33
1998,5.21978,1,0,29
1998,7.932693,0,1,34
1998,8.653846,1,0,34
1998,6.129807,1,0,26
1998,13.02083,1,1,25
1998,9.391771,1,1,26
1998,13.46154,1,0,28
1998,12.94118,1,1,26
1998,16.82692,1,1,34
1998,12.07513,1,0,26
1998,11.53846,1,0,25
1998,16.82692,0,0,34
1998,10.57692,0,0,32
1998,12.5,1,0,27
1998,12.39316,1,1,25
1998,23.07692,1,1,33
1998,30.82163,1,0,29
1998,14.42308,1,0,29
1998,10.25641,0,0,33
1998,9.615385,1,1,34
1998,7.692307,1,0,29
1998,11.96581,1,0,34
1998,16.82692,0,0,25
1998,24.03846,1,0,31
1998,16.82692,1,1,31
1998,21.63461,1,0,28
1998,18.53147,1,0,25
1998,17.30769,1,0,28
1998,10.09615,0,0,32
1998,20.19231,1,1,29
1998,13.98601,1,1,25
1998,17.69231,0,0,31
1998,18.02885,0,0,33
1998,24.03846,1,0,30
1998,11.05769,0,1,27
1998,12.82051,0,0,33
1998,22.64957,0,0,32
1998,11.21795,1,0,29
1998,16.53846,1,1,28
1998,23.07692,1,1,34
1998,10.68376,0,0,28
1998,32.67974,1,1,29
1998,17.14744,0,0,31
1998,12.30769,1,0,28
1998,8.076923,1,1,25
1998,12.01923,1,1,29
1998,19.23077,1,0,29
1998,23.07692,1,0,30
1998,31.15385,1,0,33
1998,12.01923,0,1,26
1998,13.94231,1,0,28
1998,24.03846,1,1,30
1998,15.86539,1,1,34
1998,18.77289,1,1,27
1998,6.570513,0,0,27
1998,14.92674,1,1,34
1998,11.53846,1,0,30
1998,16.34615,0,1,29
1998,16.48352,1,1,34
1998,14.42308,0,1,25
1998,12.39316,0,1,27
1998,12.73504,1,0,31
1998,13.31361,1,0,30
1998,13.46154,0,0,28
1998,12.01923,0,1,28
1998,14.42308,1,1,27
1998,14.04255,1,0,33
1998,14.42308,1,1,25
1998,9.82906,1,0,25
1998,13.94231,1,1,27
1998,18.39465,1,0,31
1998,26.66667,0,0,30
1998,16.82692,0,1,31
1998,10.15325,1,1,27
1998,17.11539,1,0,25
1998,14.51049,1,0,33
1998,19.23077,1,1,32
1998,7.100592,0,0,28
1998,5.288462,0,1,31
1998,12.17949,1,1,33
1998,9.615385,1,0,26
1998,10.57692,0,0,26
1998,19.23077,0,0,26
1998,16.98718,1,0,29
1998,12.5045,0,0,33
1998,9.40171,1,1,27
1998,24.03846,1,1,29
1998,28.84615,1,0,34
1998,13.46154,1,0,33
1998,21.15385,1,1,34
1998,23.07692,1,1,28
1998,24.03846,1,0,30
1998,14.42308,1,1,31
1998,15.86539,1,1,31
1998,14,0,0,28
1998,4.166667,0,0,32
1998,11.05769,1,1,26
1998,18.80342,1,0,33
1998,17.30769,0,0,26
1998,16.82692,0,0,27
1998,27.58097,1,0,30
1998,7.417583,1,0,28
1998,14.25,0,0,27
1998,5.769231,1,0,25
1998,8.547009,1,0,30
1998,13.46154,1,1,25
1998,37.17949,1,1,27
1998,25.64103,1,0,26
1998,17.83217,1,1,34
1998,33.65385,1,0,33
1998,15.86539,1,0,29
1998,11.05769,1,1,26
1998,10,0,0,25
1998,8.653846,1,1,27
1998,15.38461,1,0,29
1998,14.23077,1,0,26
1998,7.692307,1,1,27
1998,15.38461,1,0,32
1998,12.01923,1,1,30
1998,12.01923,1,0,33
1998,11.53846,1,1,27
1998,7.5,1,0,28
1998,11.66667,1,0,31
1998,11.05769,0,0,25
1998,14.42308,1,0,25
1998,10.57692,0,1,34
1998,2.403846,0,0,25
1998,11.53846,0,1,33
1998,10.68376,1,1,28
1998,9.40171,1,1,26
1998,14.42308,1,0,29
1998,22.11539,1,0,28
1998,12.5,0,0,30
1998,6.410256,0,1,29
1998,16,0,0,30
1998,10.25641,0,0,25
1998,7.142857,1,0,29
1998,10.57692,0,0,34
1998,18.45377,0,0,27
1998,11.05769,0,1,27
1998,8.391608,1,0,30
1998,8.391608,1,1,27
1998,8.653846,0,1,26
1998,6.971154,0,1,34
1998,4.086538,0,1,25
1998,7.591093,0,1,26
1998,6.410256,0,0,29
1998,3.365385,0,1,29
1998,13.4851,1,1,30
1998,17.34856,1,0,33
1998,4.326923,0,0,29
1998,5.197505,0,1,30
1998,6,0,1,26
1998,24.03846,0,0,34
1998,6.593407,0,1,28
1998,12.5,1,0,29
1998,9.615385,1,0,27
1998,6.730769,0,1,28
1998,7.307693,0,0,25
1998,12.01923,1,0,32
1998,13.23529,1,0,33
1998,13.46154,0,1,28
1998,19.42308,0,1,33
1998,16.82692,0,0,33
1998,5.769231,0,1,25
1998,12.01923,1,1,26
1998,5.769231,0,0,26
1998,7.211538,0,0,25
1998,32.21154,1,0,27
1998,6.25,0,0,27
1998,18.80342,0,0,32
1998,15.38461,1,0,32
1998,18,1,1,31
1998,20.19231,1,0,28
1998,5.494505,1,0,29
1998,10.57692,1,1,27
1998,18.60465,0,0,27
1998,6.875,1,0,33
1998,6.25,0,0,34
1998,9.134615,0,1,29
1998,5.91716,1,0,27
1998,24.03846,1,0,34
1998,10.875,0,1,34
1998,20.19231,0,0,32
1998,16.64201,1,0,26
1998,13.73626,0,1,32
1998,9.615385,0,0,32
1998,8.463542,1,0,31
1998,12.98077,0,1,26
1998,12.01923,1,1,29
1998,15.73427,1,0,27
1998,17.48252,1,0,29
1998,13.98601,0,0,33
1998,13.24176,1,1,34
1998,19.23077,0,0,30
1998,4.086538,0,1,30
1998,12.01923,0,0,33
1998,14.42308,0,0,32
1998,25,1,1,33
1998,5.673077,0,1,25
1998,24.51923,1,1,27
1998,2.403846,0,0,26
1998,17.30769,0,0,29
1998,16.82692,0,0,33
1998,15.38461,1,1,30
1998,12.5,0,0,32
1998,20.19231,1,0,30
1998,23.07692,0,0,28
1998,8.028205,0,0,34
1998,9.615385,0,1,26
1998,18.95192,0,0,31
1998,11.38757,0,1,32
1998,9.615385,0,1,27
1998,17.30769,1,0,32
1998,28.84615,0,0,32
1998,6.971154,0,0,27
1998,16.02564,0,0,30
1998,14.42308,0,1,33
1998,12.01923,0,0,32
1998,12.98077,1,1,34
1998,14.42308,1,1,28
1998,9,1,0,32
1998,20.67308,1,0,33
1998,19.23077,1,0,33
1998,5.769231,1,0,34
1998,6.923077,0,0,25
1998,4.615385,0,0,34
1998,4.215686,1,0,26
1998,11.05769,0,1,30
1998,2.564103,1,0,33
1998,10.08547,1,0,29
1998,19.23077,1,0,32
1998,19.71154,0,0,27
1998,16.82692,1,0,29
1998,12.25961,1,1,25
1998,16.10018,0,0,30
1998,6.730769,0,1,29
1998,6.5,1,1,33
1998,27.97203,1,0,27
1998,12.98077,0,0,29
1998,19.61539,0,0,31
1998,5,0,1,30
1998,6.490385,0,1,33
1998,8.173077,0,1,26
1998,10.57692,0,0,26
1998,13.46154,0,1,25
1998,18.9024,1,0,31
1998,15.38461,1,1,34
1998,11.27451,0,0,27
1998,19.23077,0,1,27
1998,8.173077,0,1,29
1998,20,1,0,28
1998,6.25,0,0,25
1998,7.403846,0,1,28
1998,27.88461,1,1,29
1998,12.98077,0,1,29
1998,6.072875,0,1,31
1998,8.173077,0,1,25
1998,27.46875,1,1,28
1998,9.365385,1,1,25
1998,14.42308,0,0,25
1998,13,1,1,31
1998,23.55769,0,1,31
1998,9.134615,0,0,26
1998,8.35,0,0,31
1998,24.03846,0,0,30
1998,30.5,1,0,34
1998,4.807693,0,0,31
1998,6.5,0,1,26
1998,25.5,1,1,25
1998,11.88811,0,0,25
1998,3.846154,0,0,31
1998,12.20238,0,1,27
1998,13.98601,0,0,29
1998,12.23776,0,1,32
1998,8.173077,0,0,30
1998,7.211538,0,0,29
1998,33.65385,1,0,29
1998,14.42308,0,0,29
1998,15,0,0,28
1998,10.57692,0,0,25
1998,12.82009,1,0,32
1998,10.98901,0,0,27
1998,29.32692,1,1,33
1998,33.21678,0,1,30
1998,33.21678,0,0,34
1998,33.21678,0,0,26
1998,5.769231,0,0,27
1998,9.134615,0,1,31
1998,33.65385,1,0,31
1998,14.42308,0,0,28
1998,14.42308,0,0,31
1998,19.23077,0,0,32
1998,14.7929,1,1,32
1998,5.288462,0,1,27
1998,8,0,0,26
1998,16.34615,1,0,28
1998,9.615385,1,0,34
1998,19.90385,1,0,33
1998,14.7929,1,0,26
1998,17.40385,0,1,27
1998,26.92308,0,1,27
1998,16.34615,0,0,34
1998,13.46154,0,1,31
1998,8,0,0,25
1998,4.807693,1,0,30
1998,10,0,1,34
1998,14.42308,0,0,34
1998,13.84615,0,0,27
1998,4.75,0,1,30
1998,8.076923,0,0,27
1998,12.98077,1,1,28
1998,7.211538,0,0,28
1998,19.23077,0,0,25
1998,20.76923,1,0,28
1998,16.82692,1,1,29
1998,2.870673,0,0,33
1998,8.653846,0,1,34
1998,13.60577,1,1,25
1998,11.11111,1,0,28
1998,12.01923,0,0,30
1998,14.5,1,1,33
1998,18.80342,1,0,33
1998,15.70513,1,0,34
1998,6.105769,0,0,32
1998,19.23077,1,0,29
1998,11.44689,0,1,26
1998,8.653846,0,0,25
1998,28.36539,1,0,31
1998,15.38461,1,0,31
1998,12.9902,1,0,26
1998,15.47009,1,0,32
1998,5.629121,0,1,27
1998,24.03846,1,0,28
1998,3.846154,1,1,26
1998,9.195805,1,0,30
1998,16.82692,1,0,29
1998,25,1,0,29
1998,27.77778,1,1,26
1998,16.82692,0,0,31
1998,9.615385,1,0,25
1998,14.23077,0,0,27
1998,10.45884,0,0,28
1998,8.846154,0,1,28
1998,9.615385,0,0,27
1998,10.38461,0,1,25
1998,8.173077,0,0,27
1998,13.24786,1,0,29
1998,18.60577,1,0,26
1998,10.09615,1,1,30
1998,31.73077,1,0,32
1998,6.5,0,1,29
1998,7.692307,0,0,27
1998,18.86095,1,0,28
1998,14.95726,0,0,30
1998,13.84615,1,0,27
1998,5.607843,0,0,30
1998,14.95726,0,0,32
1998,10.57692,1,0,28
1998,11.53846,0,1,30
1998,16.02564,0,0,34
1998,14.42308,1,0,26
1998,7.692307,0,1,30
1998,34.61538,1,1,29
1998,12.98077,1,0,26
1998,11.88811,1,1,25
